raterParticipantId	coreRaterIntercept	coreRaterFactor1	crhCrnhRatioDifference	meanNoteScore	raterAgreeRatio	successfulRatingHelpfulCount	successfulRatingNotHelpfulCount	successfulRatingTotal	unsuccessfulRatingHelpfulCount	unsuccessfulRatingNotHelpfulCount	unsuccessfulRatingTotal	ratingsAwaitingMoreRatings	ratedAfterDecision	notesCurrentlyRatedHelpful	notesCurrentlyRatedNotHelpful	notesAwaitingMoreRatings	enrollmentState	successfulRatingNeededToEarnIn	authorTopNotHelpfulTagValues	timestampOfLastStateChange	aboveHelpfulnessThreshold	isEmergingWriter	aggregateRatingReceivedTotal	timestampOfLastEarnOut
EF8FF2725BD1CF155598EC971F4F9AE7C250F3E1015461063E64B6C674DBBB9E	0.31331086	-0.29616722	0.0	0.06985259801149368	1.0	22.0	9.0	31.0	0.0	0.0	0.0	29.0	200.0	0.0	0.0	4.0	0.0	5.0	4,12	1677899543974.5508	True	False	127.0	1.0
EF91B71AF84952C56583B9F7A1542B202AC654A65DE4829A1EE8CCD9171F9D18	0.19986412	0.25244418	0.625	0.3466304540634155	0.9166666666666666	15.0	3.0	18.0	1.0	0.0	1.0	10.0	142.0	5.0	0.0	4.0	0.0	5.0	4,12	1677899543974.5508	True	True	575.0	1.0
EF9A2D2B64667989F59944A2F004CEEDC394EA15C7E8A74A854A731F22F30F58	0.23573866	-0.41345248			1.0	4.0	0.0	4.0	0.0	1.0	1.0	5.0	50.0				4.0	5.0		1677899543974.5508	True	False		1.0
EF9B4395B55B6F85D414DE1EC91A737468C40C3B34BD08FEC071C5FC911FF09A	0.13103689	-0.041170765			1.0	6.0	0.0	6.0	0.0	0.0	0.0	2.0	48.0				0.0	5.0		1677899543974.5508	True	False		1.0
EFA52FDBA69D13BBA54AB25032E045B86E9298D88D3748F201DD8FE2FD3DA32A	0.24315527	-0.41533583	0.0	0.18316217263539633	1.0	11.0	2.0	13.0	1.0	0.0	1.0	8.0	100.0	1.0	0.0	2.0	0.0	5.0	1,7	1677899543974.5508	True	False	530.0	1.0
EFADC428024C5CDCC1A3B63FE7BADA0F3E2853D458D86FAFE7DBA19088F37F51	0.16026318	-0.59061813			1.0	5.0	2.0	7.0	0.0	0.0	0.0	7.0	123.0				0.0	5.0		1677899543974.5508	True	False		1.0
EFB1D7423148F7FEF8E6BD1C8071F864DD2534243F2A64CBBBF88123A0444536	0.24664953	-0.37817228			1.0	5.0	4.0	9.0	0.0	0.0	0.0	7.0	69.0				0.0	5.0		1677899543974.5508	True	False		1.0
EFB6F229D1D5D2120D09F097C1068D6EF8CC99BA9EA947D5BE09D627224203E2	0.0539471	0.548443			0.8333333333333334	2.0	2.0	4.0	1.0	0.0	1.0	8.0	156.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFC15BC1C313AFBBDF8A13B27B3C5D7FC29216778D084A6097C254294A97164D	0.32380357	-0.32865548			1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	17.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFC16F5BFF6D5F1B7735B5BDD3B212675346B5048F23B96F9B14DE9DFCAC749A	0.16640973	-0.736013	0.0	0.10477365553379059	1.0	7.0	2.0	9.0	0.0	1.0	1.0	29.0	117.0	0.0	0.0	4.0	0.0	5.0	2,10	1677899543974.5508	True	False	21.0	1.0
EFC5B1FBF2FE7222E09870BDA19ED1ABC66188947C6332D40463E661ABE20AEB	0.140744	0.20373808			0.75	2.0	1.0	3.0	1.0	0.0	1.0	1.0	14.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFD2C7F08F79731A2FDCD5B54DABECA5AC375F999B7FA438C75826F64A0A1420	0.020420939	-0.11184291			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	48.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFD4542E8A930E089415A2D34F1ADD107946D33D4EFA0450FC91941A05127733	0.12123724	0.39784896			1.0	2.0	0.0	2.0	0.0	0.0	0.0	5.0	61.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFD94A9DE43E3D17013B00041223F6F4F9B7492ED451EDA4851E38CA11A1DCFE	0.15420164	0.5241592			0.8571428571428571	6.0	0.0	6.0	1.0	0.0	1.0	1.0	33.0				0.0	5.0		1677899543974.5508	True	False		1.0
EFDCAF4CFC31042C5B4BA97B780A229D97729A1CBFBA160982AB1918F29525D9	0.17176777	-0.45546284			1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFE83D5BEFF1159A32039640DEDE140122A37230A7302C18544EB3FB2928191B	-0.011030163	-0.061257932			0.6666666666666666	2.0	0.0	2.0	1.0	0.0	1.0	0.0	6.0				4.0	5.0		1677899543974.5508	True	False		1.0
EFF3AEE4A144E7B48C70C71180CC0F0DED8A910E14B5DA0C2CAAD4CFD8C81CAD	0.08558284	0.43834487			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508	True	False	0.0	1.0
EFF7995B7B3CC58CDC3F7FCF3798ED3CCC4B0C5D5D42EC6134D252912B358C75	0.33042994	-0.0070455023	0.0	0.10017048567533493	0.8571428571428571	5.0	3.0	8.0	1.0	0.0	1.0	7.0	75.0	0.0	0.0	1.0	0.0	5.0		1677899543974.5508	True	False	7.0	1.0
EFF7CD2DCFE4896CE4C53C21E8DB00ADBBF7B2E25F00A47605FBAB733AE09831	-0.021827864	-0.26026607			1.0	1.0	3.0	4.0	0.0	0.0	0.0	4.0	29.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508	True	False	0.0	1.0
F006E912B0EE1F5950BE486F1F7A9997FEDAD4A19669352D8B6A41AAC57CCB01	0.22438227	0.43363947			1.0	3.0	1.0	4.0	0.0	0.0	0.0	6.0	67.0				0.0	5.0		1677899543974.5508	True	False		1.0
F00D01DA29D003341D341730EE0BB8798710BDE275D5C46FC2DA847818367F20	0.18795379	0.1418485			1.0	6.0	0.0	6.0	0.0	1.0	1.0	2.0	57.0				0.0	5.0		1677899543974.5508	True	False		1.0
F0112B0496C23110277742BC520EBF8CE7ADDBCC4D0C8437148768C659C1481A	0.007790629	-0.24165285			1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	20.0				4.0	5.0		1677899543974.5508	True	False		1.0
F01405B40C7491CB5F95E756D28FC3F0386243A9A2ED14723DB78FF37F2F532B	0.14131145	0.2699943			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0				4.0	5.0		1677899543974.5508	True	False		1.0
F01474B57CB482EF6467795CAFAA5AD30D7BEDC7D62798BB0158B4E9AFD70D18	0.21891502	0.6349187			0.7857142857142857	12.0	4.0	16.0	2.0	0.0	2.0	19.0	356.0				0.0	5.0		1677899543974.5508	True	False		1.0
F016949A6C8D095F0C70695DCF57888E9FA869BC81575141DE51E5E9D9FACA80	0.044088155	-0.26787916			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0				4.0	5.0		1677899543974.5508	True	False		1.0
F021244840D01283AFC1F4B35C731F046E135440F5F2BD760D0902DCE445F2E1	0.16777349	-0.7100842	0.0	0.17257684071858723	1.0	1.0	3.0	4.0	0.0	0.0	0.0	22.0	77.0	0.0	0.0	47.0	0.0	5.0	11,12	1677899543974.5508	True	False	725.0	1.0
F025142BED2FAC10CF015FCA58360E30109530AE0A1437140AEC0C3BB189B660	0.2561896	-0.1807741			1.0	1.0	4.0	5.0	0.0	0.0	0.0	0.0	50.0				0.0	5.0		1677899543974.5508	True	False		1.0
F02623A2294B793CFFB09DF55B7138AADAFB0E5F4265F0BC3C1C3DAF54605112	0.11074114	-0.05822872			1.0	3.0	1.0	4.0	0.0	0.0	0.0	3.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
F029B1ADF2A19FC640B0E97BD21E3B2C87C02D8F8CC218EA4E84F6E4588BB470	0.19198091	-0.5521019			1.0	9.0	0.0	9.0	0.0	0.0	0.0	10.0	140.0	0.0	0.0	1.0	0.0	5.0		1677899543974.5508	True	False	0.0	1.0
F029B2B586E3A0CC2D345A503DEE120FB643E40C414C8E39E7EC7269485B092A	0.2499175	-0.05322847			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	21.0				4.0	5.0		1677899543974.5508	True	False		1.0
F02D28C7C241D4BB36602191EBDF4971FC21C0E8C735F890FFB4799CDC9B052B	0.020556942	-0.43115014	0.3333333333333333	0.3336934645970662	1.0	3.0	3.0	6.0	0.0	0.0	0.0	12.0	53.0	2.0	0.0	1.0	0.0	5.0	2,12	1677899543974.5508	True	False	80.0	1.0
F03945042A6F7C92B1668C9738FF0C701310A072D8F09B547768F23097C5F682	0.036020715	0.0283629			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0				4.0	5.0		1677899543974.5508	True	False		1.0
F03A2AC4AE9938D84BD0854BCFA1E7B381765DC1764D57949424B9406AB96FEF	0.16730978	-0.26784265			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
F03D572E3C5BD8A837EEDFDFBB91B577DA6B040B14973A36D27DEE8B1CF906EF	0.13386244	0.1297518			1.0	5.0	0.0	5.0	0.0	0.0	0.0	1.0	34.0				0.0	5.0		1677899543974.5508	True	False		1.0
F040CB8C3CD917EC09F57E5A75FC3594663FEBB281F5527C5D05A448172A80F5	0.13801137	-0.37420854			1.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	2.0	0.0	5.0		1677899543974.5508	True	False	4.0	1.0
F042E00A39C7B58938EC9D6B54AC3816FC13BE69BB171452011A33071E95ED1C	0.07038268	-0.63126564			1.0	4.0	0.0	4.0	1.0	0.0	1.0	2.0	67.0				4.0	5.0		1677899543974.5508	True	False		1.0
F044BCFAE74E806E7D3C4B4E31E847C7B72CC78A059A26467085D1C7033F7BDB	0.16848606	-0.08216117			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0				4.0	5.0		1677899543974.5508	True	False		1.0
F04B9B4ABF389FDA741FEF3BE91E28EB00EE6547FED15730417A5D7A12D9F251	0.15141243	0.12184875			1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	10.0				4.0	5.0		1677899543974.5508	True	False		1.0
F04DC34117D060287C64C721D4AFBED426640DFBA9C2B9E4F87B4B014495EBEB	0.109763056	0.5503144	0.0	0.12402383983135223	0.8571428571428571	7.0	0.0	7.0	0.0	0.0	0.0	14.0	155.0	0.0	0.0	8.0	0.0	5.0	4,12	1677899543974.5508	True	False	599.0	1.0
F051FA0ACAC1D0C8342950F07515F411C3EE1D360423D662608D3A34C7005818	0.15793829	-0.57401747			1.0	4.0	2.0	6.0	0.0	0.0	0.0	5.0	21.0				0.0	5.0		1677899543974.5508	True	False		1.0
F0578459616A456DE79FE43C61B42EECE2C6A1F1021F7E2BE7F846C7005138A4	0.1204768	-0.121606216	0.1232876712328767	0.23318959588873878	0.9512195121951219	62.0	21.0	83.0	3.0	0.0	3.0	198.0	535.0	16.0	0.0	120.0	0.0	5.0	4,12	1677899543974.5508	True	False	2184.0	1.0
F06E90BEA33A7C822831B0A0389222E07EDB854E55A543654CDA4B9FD34D5260	0.080578595	-0.19122232			1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	15.0	0.0	0.0	5.0	4.0	5.0		1677899543974.5508	True	False	5.0	1.0
F073BAD5A4E16B843E6A1372E59335626EE581573E272635D4EAA28D2175879F	0.14369164	-0.48876283			0.75	3.0	1.0	4.0	1.0	0.0	1.0	3.0	54.0				4.0	5.0		1677899543974.5508	True	False		1.0
F079016DC2D4AB8A919D5D79A759E9AE9A1E93CF24D97A7D7397F6BC3B7C1F53	0.06079459	-0.4352637			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	35.0				4.0	5.0		1677899543974.5508	True	False		1.0
F07C28010AD2D3CB3DEF8F4D82993B8C506DA92CF4DBE3B159294520FA1C6B3B	0.05769913	0.63459957			1.0	6.0	2.0	8.0	1.0	0.0	1.0	5.0	110.0				0.0	5.0		1677899543974.5508	True	False		1.0
F0807648D3C03C6789D06B461F13A99D946D6BC9022B3ADF982A65E17C380311	0.24079287	-0.5993964	0.0	0.3232373396555583	1.0	4.0	4.0	8.0	0.0	2.0	2.0	31.0	118.0	1.0	0.0	4.0	0.0	5.0	1,4	1677899543974.5508	True	False	177.0	1.0
F0851756642861F11E0DC0E37936D08688B7A8B7D198068167867EA6529FD96F	0.14085647	0.33962008			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0				4.0	5.0		1677899543974.5508	True	False		1.0
F08D4013790EB06776024921CD8CB7A574C015AF22CA64D87DB08422737A323D	0.19095854	-0.41981655			1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	21.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0950F414D85C2BBE2825F3D514C92B849A9C9F32C7E42AE99DF017CFCDFE614	0.07055279	-0.092972234			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
F096DA6F762016FD2381FC5E8370725FA2D4B71D0B0AFC5887404477AC645BF3	-0.01798268	-0.13719735			1.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	58.0				4.0	5.0		1677899543974.5508	True	False		1.0
F09C62699A73B01BDD4DE4C8A3259AD91CCA57D85D8951D9E12C1AC778C076AF	0.11747812	-0.3353529			1.0	3.0	2.0	5.0	0.0	0.0	0.0	0.0	45.0				0.0	5.0		1677899543974.5508	True	False		1.0
F0A35137680034745A154CE57F4862853B294C7F245383FDDCE02F92542C7FCC	-0.016278032	-0.37000713			1.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	27.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0BBFF9B524FD071A2F0F965A03E3F05CF51E8E799F1A2969043083743323EDD	0.09657258	0.45130166			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	75.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0BD6E9F01C538D469A8BF198BE6004B55BA8A1F4B0E7592D238EC26E93CD282	0.11689797	-0.18260616			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	52.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0DA058F742C433BE8D8FAC6E386AD5996E29A596492704E6F56F9334C8075D3	0.13791694	-0.29198107	0.0	0.10017889738082886	1.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	2.0	4.0	5.0	1,4	1677899543974.5508	True	False	11.0	1.0
F0DA7C572A63036B7C9D979A61F6C4F59112B371B180EB7F12197258C58A1BD3	0.11189661	-0.48026168			1.0	2.0	0.0	2.0	0.0	1.0	1.0	2.0	11.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0E7A7715CD688B11EBEF69CA1FDF5B1A49B556B0140E2216A9637B9ED251F2E	0.19191375	-0.5087105	0.16666666666666666	0.20836003621419272	0.875	7.0	3.0	10.0	1.0	0.0	1.0	3.0	59.0	1.0	0.0	6.0	0.0	5.0	4,12	1677899543974.5508	True	False	180.0	1.0
F0E942190F84EC62064F5C1F831C489373DF02461E5CAF86421CD72D29A40D01	0.02213615	-0.5787808			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0F454C4583584D9D69DA4B50544E3B05DE0926022489B45E5E236E026C7E89E	0.13060932	-0.46095037			1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508	True	False	0.0	1.0
F0F55594DE3638585ED5AFE9BFF5C89945D16AF3FCC1670212AE4BCB43AD3FED	0.29426676	0.0713612			0.9285714285714286	16.0	1.0	17.0	3.0	0.0	3.0	2.0	127.0				0.0	5.0		1677899543974.5508	True	False		1.0
F0F7D5673CC4E82D87AB3EBF7D7537267208C80FBFF320152BDA96493FC231B3	0.1510828	-0.47038174			1.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	19.0				4.0	5.0		1677899543974.5508	True	False		1.0
F0FF141D0B5A26DAEA197ADC89B511DE00F483A5EC346326EA8322AE133ABFA3	0.22557048	-0.11664598			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0				4.0	5.0		1677899543974.5508	True	False		1.0
F10AE0A854AB313CDB824C3ABAE46411258A50984D973663DA2D49620435850A	0.19574226	0.45314762			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	39.0				4.0	5.0		1677899543974.5508	True	False		1.0
F10E382609C344FEC0413BBD882CBE37530A5DAFAEB90EFDC6331F8BAC2F73FB	0.020223688	0.34038064			0.75	3.0	0.0	3.0	0.0	0.0	0.0	4.0	47.0				4.0	5.0		1677899543974.5508	True	False		1.0
F118368D756DD4E5E8F920E60E29C6A675C9CBD1F3EE7BACFAAB1192762E37C8	0.107248075	-0.6286983			0.6666666666666666	2.0	0.0	2.0	1.0	0.0	1.0	1.0	33.0				4.0	5.0		1677899543974.5508	True	False		1.0
F123CD8E4D759EEF0085D99F5C4F9898B75E9B9F8DD8EB8DACD0F8E79BC0B0AE	0.07980787	-0.26260445			0.75	1.0	1.0	2.0	1.0	0.0	1.0	1.0	10.0				4.0	5.0		1677899543974.5508	True	False		1.0
F127B8899C3261ADC5AD24E958527F5F30D3E7A8BC20EF23F66080F407A4463D	0.18879224	0.20554052	0.0	0.16170562307039896	1.0	2.0	2.0	4.0	0.0	0.0	0.0	6.0	64.0	0.0	1.0	5.0	4.0	5.0	4,12	1677899543974.5508	True	False	252.0	1.0
F1294B8D4F8ED26ECC446262AC6AD6E590FA47F0741162D08B973C2F43294C51	0.15092435	0.33668473			1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
F12BAE3CB62A5DDF155C3EA36D44925FCEA2916B68319E60E30E8FE64E21888C	0.2205267	-0.6298155	0.09090909090909091	0.23701641776344992	1.0	6.0	2.0	8.0	0.0	0.0	0.0	4.0	99.0	2.0	0.0	10.0	0.0	5.0	7,12	1677899543974.5508	True	False	389.0	1.0
F12C370644D5AD94F042A2F1939FE3C61A7F171F06D9DFA43A78A98EB196FC59	0.0424902	0.49941695			1.0	3.0	1.0	4.0	1.0	0.0	1.0	8.0	82.0				4.0	5.0		1677899543974.5508	True	False		1.0
F12FF1AAE05AFB7EF2A321BBFE6E08316FC9219C63AB4E483330B58B848F4184	0.24409004	-0.49063337			1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	111.0				4.0	5.0		1677899543974.5508	True	False		1.0
F131EB6EAB91CC36D4FFC353505E8AE1F53CBC3FAEF4754D4C2262F3C0BAB3A3	0.19962034	-0.47868988			1.0	1.0	1.0	2.0	0.0	0.0	0.0	3.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1387C31190F377D2B4CADDBAAE75319899BA3616FDA42A5588174A6B7DC1180	0.19390076	-0.35966855			1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
F13DE5F0BC6747304C6E2FB90C0258FABD5AD5021950FF5CB2DC73C174764E5E	0.17584637	-0.44658762			1.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	78.0				0.0	5.0		1677899543974.5508	True	False		1.0
F13FBCF91F7A4CEEAA498F5B6ADC23561399A6F54ED083B5825886DE5FF5FB76	0.09851159	-0.44328693			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	20.0				4.0	5.0		1677899543974.5508	True	False		1.0
F143E5D306CD9E717524CEC2C751119E637CFA3FBAC440F583148F5F753E1BC0	0.14675157	-0.42474997			1.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	7.0				4.0	5.0		1677899543974.5508	True	False		1.0
F14955E97DF5F1CBB0C81B5C3B771B4468C64ADF3C9EA5FF59F33CB127E84487	0.17111647	-0.33385345			0.8333333333333334	4.0	4.0	8.0	0.0	1.0	1.0	3.0	19.0				0.0	5.0		1677899543974.5508	True	False		1.0
F150578AB38B40C5CADFB4938320C4D32709325DBDD4C3C318C9A8C1ED6EC675	0.09361048	-0.15127382			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1536C70FFC15783AE4707AC9B86E7BC834C99F6074D2E89B1D49BA68CE08FE6	0.14028157	-0.2798566			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
F154DB1ED42758C02AC3AB68145619676772200E245866EB04052AF4B4D4CD04	0.25206155	-0.44763258			1.0	5.0	1.0	6.0	0.0	0.0	0.0	6.0	118.0				0.0	5.0		1677899543974.5508	True	False		1.0
F1561DA0A7A90064B980C70BB9E2DF7C63D1BA881A679B04037019329C4C5377	0.12993084	-0.16260916			1.0	6.0	0.0	6.0	0.0	0.0	0.0	2.0	31.0				0.0	5.0		1677899543974.5508	True	False		1.0
F166B8D6C115E319F7A3ED82033C9B1ACCBF470004F4881222EAC3DABE8D11BD	0.00317377	-0.3924273	0.0	0.3265343904495239	1.0	9.0	0.0	9.0	0.0	0.0	0.0	7.0	67.0	0.0	0.0	1.0	0.0	5.0	11,12	1677899543974.5508	True	True	69.0	1.0
F16B4F7D3125226ED90421CAF6D628F548A826B0DBE50F7D976B79A6E3ADA5D3	0.076169275	-0.177354			1.0	1.0	10.0	11.0	0.0	0.0	0.0	8.0	59.0				0.0	5.0		1677899543974.5508	True	False		1.0
F172A26A443301ECAAA88DC07220E94FDBFE54D3320609E8868420ABC905602A	0.15699895	0.41907707			0.75	0.0	4.0	4.0	0.0	0.0	0.0	5.0	90.0				0.0	5.0		1677899543974.5508	True	False		1.0
F173ADAE65BEAB2F4D847039F196EAA1CFCA1DFB51E738C4AD87AA8CF8B5E39F	0.15718126	-0.234341			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
F17C22294C60919F4B3E4EBE820320A7CF9B8BC36414C5E7D463DA2C1749D621	0.1731182	0.4713341	0.0	0.12811720371246338	1.0	7.0	1.0	8.0	1.0	0.0	1.0	3.0	41.0	0.0	0.0	1.0	0.0	5.0	6,7	1677899543974.5508	True	False	64.0	1.0
F17CCBC15C14E4EFCB966D43ED69C3157AC155C35A304995A9587B7522563FB8	0.19013941	-0.2645754			1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	21.0				4.0	5.0		1677899543974.5508	True	False		1.0
F17CD26E42617F21D500F8B31AAA5797AEA946F00EB1135112C53EC5A524C1D7	0.08002324	-0.58044			1.0	8.0	1.0	9.0	0.0	0.0	0.0	6.0	27.0				0.0	5.0		1677899543974.5508	True	False		1.0
F1825028B1E754E85C38129A05FEA25B7B21A89DD17EDC917BEDFC6904CDA198	0.17254479	0.12315886	0.0	0.15281349420547485	1.0	6.0	4.0	10.0	0.0	0.0	0.0	12.0	131.0	0.0	0.0	1.0	0.0	5.0		1677899543974.5508	True	False	6.0	1.0
F18F4F9E907CA3A59D55EC8542EBFFF3FE626FB77DFDD4BBAA6E04ABC07E7E52	0.22606207	-0.66004187			1.0	4.0	0.0	4.0	0.0	0.0	0.0	14.0	92.0				0.0	5.0		1677899543974.5508	True	False		1.0
F195356D486D39E3E2F318C7E222F41A008FA5CA3246AE5CF67C28F5E8A79AE9	0.18635444	0.6514906			0.8333333333333334	6.0	0.0	6.0	1.0	0.0	1.0	0.0	71.0				0.0	5.0		1677899543974.5508	True	False		1.0
F19989BA7F1DDFC1B2BB9693D10E16BF7725BFAB6F29182CFF29E55C3FF51F9B	0.13931774	-0.54518515			1.0	5.0	2.0	7.0	0.0	0.0	0.0	4.0	70.0				0.0	5.0		1677899543974.5508	True	False		1.0
F1A4AA440225EF3716C39544EC17C6AB7E781524E82B6283D35EE8782DE60929	0.05303285	-0.24655175			0.6666666666666666	3.0	1.0	4.0	2.0	0.0	2.0	2.0	34.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1AB2A234B8DD702FAEB3945E594CA537AA9AB53A27FEC05AFB9DF821E92DFCF	0.0857208	0.6135205	0.0	0.106912761926651	0.9	8.0	2.0	10.0	1.0	0.0	1.0	8.0	171.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	10.0	1.0
F1B5EE33BB94B89D5E06FB8683CE6BE345F8BAAE4D7CB7009D075BC397E90FA0	0.2325919	0.18387239			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1B87C73DEFD63D305F2AAE8554B6DA4F3986AB2407827ED7F68551BE4C312F2	0.15072489	-0.32399234	0.5	0.44217854738235474	1.0	4.0	2.0	6.0	0.0	0.0	0.0	4.0	23.0	1.0	0.0	2.0	0.0	5.0	2,11	1677899543974.5508	True	False	297.0	1.0
F1B9033F50FCEA982F301771C677CBFD9B8F9E0AF298EA54B824E0CAC919586B	0.21443814	-0.6248222	0.0	0.16102853417396545	0.8571428571428571	3.0	6.0	9.0	0.0	1.0	1.0	5.0	85.0	0.0	0.0	2.0	0.0	5.0	1,11	1677899543974.5508	True	False	63.0	1.0
F1C0EF8A7DDCA44C34FFC47CF004111075F3064D93C0747FFAB2CDFC7BF4768C	0.15562074	0.50785756			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	30.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1C6FBA24FD8084BD60208A24941428220C7780192247195F9F97EADECA87389	0.11795772	0.6588008			0.75	2.0	1.0	3.0	1.0	0.0	1.0	5.0	200.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1C7CA6F95D10F98FDCEE11A111B1C2CD5977CDEA105499BCE666D1C691FCCE2	0.04332608	-0.27036467			1.0	1.0	4.0	5.0	0.0	0.0	0.0	4.0	31.0				0.0	5.0		1677899543974.5508	True	False		1.0
F1D6FC0679179B2DADE2475136ECF3FE6AE44814670750C09EC01840C9DAFB69	0.27715355	-0.6429111	0.0	0.12885503768920897	1.0	5.0	4.0	9.0	0.0	0.0	0.0	42.0	191.0	0.0	0.0	52.0	0.0	5.0	2,4	1677899543974.5508	True	False	251.0	1.0
F1DAC810C4DFFC4C3A13606DF3439738A307C8AC32AA2888E0ADC2B38519271E	0.2370022	-0.42602637			1.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	83.0				4.0	5.0		1677899543974.5508	True	False		1.0
F1E20B83E740C8270AB7F136604A7F2A2FF347638BD6F2F0850FE0DF0A3C1C3B	0.1165161	-0.74414504			0.9	7.0	2.0	9.0	0.0	0.0	0.0	11.0	242.0				0.0	5.0		1677899543974.5508	True	False		1.0
F1E893A8F71E7366189B21B2FE894A8D32C794F14EDE0D08315EE88A2DA0A4C2	0.12805179	0.15576407	0.0	0.12932099401950836	1.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	16.0	0.0	0.0	4.0	4.0	5.0	2,4	1677899543974.5508	True	False	18.0	1.0
F1EB2C375CF73F96EA3436DDDFBC868D7C6EB3F632B980C5553AD18780B29684	0.29600278	-0.28807822			1.0	9.0	1.0	10.0	0.0	1.0	1.0	5.0	71.0				0.0	5.0		1677899543974.5508	True	False		1.0
F1EEDEC0D9FDA45DA4FA5D4E01B0B6F38141C2A26DF0DC1D1D60A39F12F05A65	0.3663736	0.14435688	0.0	0.06787741184234619	0.9166666666666666	11.0	0.0	11.0	1.0	0.0	1.0	6.0	90.0	0.0	0.0	5.0	0.0	5.0	4,12	1677899543974.5508	True	False	437.0	1.0
